# SignalP-6.0	Organism: Eukarya	Timestamp: 20221121194019
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
maker-000189F-exonerate_protein2genome-gene-12.4-mRNA-1	OTHER	1.000048	0.000000	
maker-000189F-exonerate_protein2genome-gene-12.5-mRNA-1	OTHER	1.000062	0.000003	
maker-000189F-exonerate_protein2genome-gene-12.5-mRNA-2	OTHER	1.000032	0.000000	
maker-000189F-est_gff_StringTie-gene-13.0-mRNA-1	OTHER	0.999988	0.000016	
maker-000189F-est_gff_StringTie-gene-14.0-mRNA-2	OTHER	1.000036	0.000000	
maker-000189F-est_gff_StringTie-gene-14.0-mRNA-1	OTHER	1.000036	0.000000	
maker-000189F-est_gff_StringTie-gene-0.2-mRNA-1	SP	0.002310	0.997660	CS pos: 29-30. Pr: 0.9616
maker-000189F-est_gff_StringTie-gene-0.2-mRNA-2	SP	0.002310	0.997660	CS pos: 29-30. Pr: 0.9616
maker-000189F-est_gff_StringTie-gene-0.2-mRNA-3	SP	0.002310	0.997660	CS pos: 29-30. Pr: 0.9616
maker-000189F-est_gff_StringTie-gene-0.2-mRNA-4	SP	0.002310	0.997660	CS pos: 29-30. Pr: 0.9616
maker-000189F-est_gff_StringTie-gene-1.0-mRNA-6	OTHER	1.000037	0.000000	
maker-000189F-est_gff_StringTie-gene-1.0-mRNA-1	SP	0.051440	0.948541	CS pos: 25-26. Pr: 0.6800
maker-000189F-est_gff_StringTie-gene-1.0-mRNA-2	SP	0.051440	0.948541	CS pos: 25-26. Pr: 0.6800
maker-000189F-est_gff_StringTie-gene-1.0-mRNA-3	SP	0.051440	0.948541	CS pos: 25-26. Pr: 0.6800
maker-000189F-est_gff_StringTie-gene-1.0-mRNA-4	SP	0.051440	0.948541	CS pos: 25-26. Pr: 0.6800
maker-000189F-est_gff_StringTie-gene-1.0-mRNA-5	SP	0.051440	0.948539	CS pos: 25-26. Pr: 0.6800
maker-000189F-augustus-gene-1.2-mRNA-6	OTHER	0.999331	0.000710	
maker-000189F-augustus-gene-1.2-mRNA-7	OTHER	0.999331	0.000710	
maker-000189F-augustus-gene-1.2-mRNA-1	OTHER	1.000056	0.000000	
maker-000189F-augustus-gene-1.2-mRNA-2	OTHER	1.000056	0.000000	
maker-000189F-augustus-gene-1.2-mRNA-3	OTHER	1.000054	0.000000	
maker-000189F-augustus-gene-1.2-mRNA-4	OTHER	1.000056	0.000000	
maker-000189F-augustus-gene-1.2-mRNA-5	OTHER	1.000056	0.000000	
maker-000189F-augustus-gene-1.2-mRNA-8	OTHER	0.999331	0.000710	
maker-000189F-est_gff_StringTie-gene-2.2-mRNA-4	OTHER	1.000077	0.000001	
maker-000189F-est_gff_StringTie-gene-2.2-mRNA-3	OTHER	1.000040	0.000000	
maker-000189F-est_gff_StringTie-gene-2.2-mRNA-2	OTHER	1.000040	0.000000	
maker-000189F-est_gff_StringTie-gene-2.2-mRNA-1	OTHER	1.000040	0.000000	
maker-000189F-est_gff_StringTie-gene-2.3-mRNA-1	OTHER	1.000064	0.000000	
maker-000189F-est_gff_StringTie-gene-2.3-mRNA-2	OTHER	1.000064	0.000000	
maker-000189F-est_gff_StringTie-gene-2.3-mRNA-3	OTHER	1.000058	0.000000	
maker-000189F-est_gff_StringTie-gene-2.3-mRNA-4	OTHER	1.000064	0.000000	
maker-000189F-est_gff_StringTie-gene-3.2-mRNA-3	OTHER	1.000064	0.000000	
maker-000189F-est_gff_StringTie-gene-3.2-mRNA-5	OTHER	0.988977	0.011034	
maker-000189F-est_gff_StringTie-gene-3.2-mRNA-1	OTHER	1.000064	0.000000	
maker-000189F-est_gff_StringTie-gene-3.2-mRNA-4	OTHER	1.000064	0.000000	
maker-000189F-est_gff_StringTie-gene-3.2-mRNA-2	OTHER	1.000023	0.000000	
maker-000189F-est_gff_StringTie-gene-3.3-mRNA-1	SP	0.000171	0.999794	CS pos: 19-20. Pr: 0.9846
maker-000189F-est_gff_StringTie-gene-3.4-mRNA-1	SP	0.000183	0.999802	CS pos: 21-22. Pr: 0.9827
maker-000189F-est_gff_StringTie-gene-3.4-mRNA-3	SP	0.000183	0.999802	CS pos: 21-22. Pr: 0.9827
maker-000189F-est_gff_StringTie-gene-3.4-mRNA-2	SP	0.000183	0.999790	CS pos: 21-22. Pr: 0.9827
evm-000189F-processed-gene-4.0-mRNA-1	SP	0.000221	0.999730	CS pos: 21-22. Pr: 0.9814
maker-000189F-est_gff_StringTie-gene-4.4-mRNA-1	OTHER	1.000059	0.000002	
maker-000189F-augustus-gene-6.12-mRNA-1	OTHER	0.999783	0.000260	
maker-000189F-augustus-gene-6.13-mRNA-1	OTHER	1.000069	0.000000	
maker-000189F-augustus-gene-6.13-mRNA-2	OTHER	1.000069	0.000000	
evm-000189F-processed-gene-6.17-mRNA-1	OTHER	0.999668	0.000348	
evm-000189F-processed-gene-6.16-mRNA-1	OTHER	1.000054	0.000000	
maker-000189F-augustus-gene-8.3-mRNA-1	OTHER	0.999962	0.000068	
maker-000189F-est_gff_StringTie-gene-9.5-mRNA-2	SP	0.000177	0.999771	CS pos: 18-19. Pr: 0.9785
maker-000189F-est_gff_StringTie-gene-9.5-mRNA-3	SP	0.000177	0.999775	CS pos: 18-19. Pr: 0.9785
maker-000189F-est_gff_StringTie-gene-9.5-mRNA-1	SP	0.000177	0.999771	CS pos: 18-19. Pr: 0.9785
maker-000189F-exonerate_protein2genome-gene-10.2-mRNA-2	OTHER	0.950939	0.049097	
maker-000189F-exonerate_protein2genome-gene-10.2-mRNA-1	OTHER	1.000037	0.000000	
maker-000189F-exonerate_protein2genome-gene-10.3-mRNA-1	OTHER	1.000063	0.000000	
maker-000189F-exonerate_protein2genome-gene-10.3-mRNA-2	OTHER	1.000063	0.000000	
maker-000189F-exonerate_protein2genome-gene-10.3-mRNA-3	OTHER	1.000063	0.000000	
maker-000189F-exonerate_protein2genome-gene-10.3-mRNA-4	OTHER	1.000063	0.000000	
maker-000189F-exonerate_protein2genome-gene-10.3-mRNA-5	OTHER	1.000063	0.000000	
maker-000189F-exonerate_protein2genome-gene-10.3-mRNA-7	OTHER	1.000063	0.000000	
maker-000189F-exonerate_protein2genome-gene-10.3-mRNA-6	OTHER	1.000038	0.000000	
maker-000189F-exonerate_protein2genome-gene-10.3-mRNA-8	OTHER	1.000047	0.000000	
maker-000189F-est_gff_StringTie-gene-11.0-mRNA-1	OTHER	0.999901	0.000123	
evm-000189F-processed-gene-11.0-mRNA-1	OTHER	0.999252	0.000738	
evm-000189F-processed-gene-12.13-mRNA-1	OTHER	1.000042	0.000000	
augustus_masked-000189F-processed-gene-12.5-mRNA-1	OTHER	1.000049	0.000000	
evm-000189F-processed-gene-13.9-mRNA-1	OTHER	1.000065	0.000000	
maker-000189F-est_gff_StringTie-gene-15.1-mRNA-1	OTHER	0.999949	0.000092	
augustus_masked-000189F-processed-gene-15.1-mRNA-1	OTHER	1.000089	0.000000	
maker-000189F-augustus-gene-15.5-mRNA-1	OTHER	1.000038	0.000000	
augustus_masked-000189F-processed-gene-16.11-mRNA-1	OTHER	1.000062	0.000003	
maker-000189F-augustus-gene-16.1-mRNA-1	OTHER	1.000057	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-2	OTHER	1.000071	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-3	OTHER	1.000071	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-4	OTHER	1.000071	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-7	OTHER	1.000071	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-5	OTHER	1.000062	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-10	OTHER	1.000062	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-9	OTHER	1.000062	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-1	OTHER	1.000062	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-6	OTHER	1.000065	0.000000	
maker-000190F-est_gff_StringTie-gene-1.0-mRNA-8	OTHER	1.000067	0.000000	
maker-000190F-est_gff_StringTie-gene-2.0-mRNA-1	SP	0.000244	0.999706	CS pos: 23-24. Pr: 0.9449
maker-000190F-augustus-gene-3.0-mRNA-1	OTHER	1.000063	0.000000	
maker-000190F-exonerate_protein2genome-gene-3.1-mRNA-5	OTHER	0.996047	0.003969	
maker-000190F-exonerate_protein2genome-gene-3.1-mRNA-4	OTHER	0.996047	0.003969	
maker-000190F-exonerate_protein2genome-gene-3.1-mRNA-1	OTHER	0.996047	0.003969	
maker-000190F-exonerate_protein2genome-gene-3.1-mRNA-2	OTHER	0.996047	0.003969	
maker-000190F-exonerate_protein2genome-gene-3.1-mRNA-3	OTHER	0.996047	0.003969	
maker-000190F-exonerate_protein2genome-gene-4.2-mRNA-3	OTHER	1.000041	0.000000	
maker-000190F-exonerate_protein2genome-gene-4.2-mRNA-1	OTHER	1.000036	0.000000	
maker-000190F-exonerate_protein2genome-gene-4.2-mRNA-2	OTHER	1.000041	0.000000	
maker-000190F-exonerate_protein2genome-gene-4.2-mRNA-4	OTHER	1.000084	0.000000	
maker-000190F-exonerate_protein2genome-gene-5.0-mRNA-1	OTHER	0.987899	0.012142	
maker-000190F-est_gff_StringTie-gene-5.2-mRNA-1	OTHER	0.999715	0.000320	
evm-000190F-processed-gene-5.11-mRNA-1	OTHER	1.000055	0.000000	
maker-000190F-est_gff_StringTie-gene-5.3-mRNA-2	OTHER	1.000053	0.000000	
maker-000190F-est_gff_StringTie-gene-5.3-mRNA-4	OTHER	1.000063	0.000000	
maker-000190F-est_gff_StringTie-gene-5.3-mRNA-1	OTHER	1.000053	0.000000	
maker-000190F-est_gff_StringTie-gene-5.3-mRNA-3	OTHER	1.000048	0.000000	
maker-000190F-est_gff_StringTie-gene-7.0-mRNA-1	OTHER	1.000062	0.000000	
maker-000190F-est_gff_StringTie-gene-7.1-mRNA-1	OTHER	1.000010	0.000001	
maker-000190F-est_gff_StringTie-gene-10.0-mRNA-1	OTHER	0.999998	0.000003	
maker-000190F-exonerate_protein2genome-gene-11.3-mRNA-1	OTHER	1.000046	0.000000	
maker-000190F-est_gff_StringTie-gene-12.0-mRNA-2	OTHER	1.000044	0.000000	
maker-000190F-est_gff_StringTie-gene-12.0-mRNA-3	OTHER	1.000038	0.000000	
maker-000190F-est_gff_StringTie-gene-12.0-mRNA-1	OTHER	1.000072	0.000001	
maker-000190F-est_gff_StringTie-gene-12.1-mRNA-1	SP	0.000288	0.999719	CS pos: 20-21. Pr: 0.9745
maker-000190F-est_gff_StringTie-gene-12.1-mRNA-2	SP	0.000288	0.999719	CS pos: 20-21. Pr: 0.9745
maker-000190F-est_gff_StringTie-gene-13.0-mRNA-1	OTHER	1.000081	0.000000	
maker-000190F-est_gff_StringTie-gene-14.1-mRNA-2	OTHER	1.000070	0.000002	
maker-000190F-est_gff_StringTie-gene-14.1-mRNA-6	OTHER	1.000057	0.000002	
maker-000190F-est_gff_StringTie-gene-14.1-mRNA-1	OTHER	1.000062	0.000000	
maker-000190F-est_gff_StringTie-gene-14.1-mRNA-3	OTHER	1.000062	0.000000	
maker-000190F-est_gff_StringTie-gene-14.1-mRNA-4	OTHER	1.000041	0.000008	
maker-000190F-est_gff_StringTie-gene-14.1-mRNA-7	OTHER	1.000041	0.000008	
maker-000190F-est_gff_StringTie-gene-14.1-mRNA-5	OTHER	1.000042	0.000000	
maker-000190F-est_gff_StringTie-gene-14.1-mRNA-9	OTHER	1.000044	0.000000	
maker-000190F-est_gff_StringTie-gene-14.1-mRNA-8	OTHER	1.000057	0.000000	
maker-000190F-est_gff_StringTie-gene-15.0-mRNA-5	OTHER	0.999883	0.000119	
maker-000190F-est_gff_StringTie-gene-15.0-mRNA-1	OTHER	0.999909	0.000093	
maker-000190F-est_gff_StringTie-gene-15.0-mRNA-2	OTHER	0.999914	0.000093	
maker-000190F-est_gff_StringTie-gene-15.0-mRNA-3	OTHER	1.000067	0.000000	
maker-000190F-est_gff_StringTie-gene-15.0-mRNA-4	OTHER	0.999914	0.000093	
maker-000190F-est_gff_StringTie-gene-15.1-mRNA-3	OTHER	1.000067	0.000000	
maker-000190F-est_gff_StringTie-gene-15.1-mRNA-4	OTHER	1.000065	0.000000	
maker-000190F-est_gff_StringTie-gene-15.1-mRNA-1	OTHER	1.000066	0.000000	
maker-000190F-est_gff_StringTie-gene-15.1-mRNA-2	OTHER	1.000068	0.000000	
maker-000190F-est_gff_StringTie-gene-15.2-mRNA-1	OTHER	0.999984	0.000007	
maker-000190F-est_gff_StringTie-gene-1.1-mRNA-1	OTHER	1.000038	0.000001	
maker-000190F-est_gff_StringTie-gene-1.1-mRNA-2	OTHER	1.000049	0.000001	
maker-000190F-est_gff_StringTie-gene-1.1-mRNA-3	OTHER	1.000039	0.000001	
augustus_masked-000190F-processed-gene-1.7-mRNA-1	OTHER	1.000019	0.000000	
evm-000190F-processed-gene-2.7-mRNA-1	OTHER	0.999963	0.000055	
maker-000190F-exonerate_protein2genome-gene-2.2-mRNA-1	OTHER	1.000055	0.000000	
maker-000190F-est_gff_StringTie-gene-3.4-mRNA-2	SP	0.000331	0.999641	CS pos: 25-26. Pr: 0.9555
maker-000190F-est_gff_StringTie-gene-3.4-mRNA-1	SP	0.000331	0.999641	CS pos: 25-26. Pr: 0.9555
maker-000190F-est_gff_StringTie-gene-4.1-mRNA-1	OTHER	1.000072	0.000000	
maker-000190F-est_gff_StringTie-gene-4.1-mRNA-2	OTHER	1.000072	0.000000	
maker-000190F-est_gff_StringTie-gene-6.0-mRNA-1	OTHER	1.000047	0.000000	
maker-000190F-est_gff_StringTie-gene-6.0-mRNA-2	OTHER	1.000045	0.000000	
maker-000190F-est_gff_StringTie-gene-6.0-mRNA-3	OTHER	1.000047	0.000000	
maker-000190F-est_gff_StringTie-gene-6.1-mRNA-3	OTHER	1.000055	0.000000	
maker-000190F-est_gff_StringTie-gene-6.1-mRNA-1	OTHER	1.000085	0.000000	
maker-000190F-est_gff_StringTie-gene-6.1-mRNA-2	OTHER	1.000074	0.000000	
evm-000190F-processed-gene-9.9-mRNA-1	SP	0.000599	0.999387	CS pos: 23-24. Pr: 0.9559
maker-000190F-est_gff_StringTie-gene-10.1-mRNA-1	SP	0.000594	0.999388	CS pos: 14-15. Pr: 0.4123
maker-000190F-est_gff_StringTie-gene-10.1-mRNA-2	SP	0.000204	0.999765	CS pos: 18-19. Pr: 0.9774
evm-000190F-processed-gene-11.11-mRNA-1	OTHER	1.000067	0.000000	
maker-000190F-exonerate_protein2genome-gene-11.5-mRNA-1	OTHER	1.000056	0.000000	
maker-000190F-augustus-gene-11.3-mRNA-1	OTHER	1.000068	0.000000	
maker-000190F-augustus-gene-11.3-mRNA-2	OTHER	1.000069	0.000000	
maker-000190F-augustus-gene-11.3-mRNA-3	OTHER	1.000069	0.000000	
maker-000190F-augustus-gene-11.3-mRNA-4	OTHER	1.000069	0.000000	
maker-000190F-augustus-gene-11.3-mRNA-5	OTHER	1.000069	0.000000	
maker-000190F-est_gff_StringTie-gene-14.2-mRNA-1	OTHER	1.000017	0.000000	
maker-000190F-exonerate_protein2genome-gene-14.0-mRNA-1	OTHER	1.000064	0.000000	
maker-000190F-exonerate_protein2genome-gene-14.0-mRNA-2	OTHER	1.000064	0.000000	
maker-000190F-augustus-gene-15.20-mRNA-2	OTHER	1.000037	0.000000	
maker-000190F-augustus-gene-15.20-mRNA-1	OTHER	1.000037	0.000000	
maker-000190F-est_gff_StringTie-gene-15.3-mRNA-1	OTHER	1.000033	0.000003	
evm-000190F-processed-gene-15.12-mRNA-1	SP	0.326557	0.673424	CS pos: 54-55. Pr: 0.2308
maker-000191F-est_gff_StringTie-gene-1.0-mRNA-1	SP	0.000272	0.999714	CS pos: 19-20. Pr: 0.8212
maker-000191F-est_gff_StringTie-gene-1.0-mRNA-2	OTHER	1.000050	0.000000	
maker-000191F-est_gff_StringTie-gene-1.0-mRNA-3	OTHER	1.000086	0.000000	
evm-000191F-processed-gene-1.0-mRNA-1	OTHER	1.000026	0.000001	
maker-000191F-est_gff_StringTie-gene-2.0-mRNA-1	OTHER	1.000000	0.000005	
maker-000191F-est_gff_StringTie-gene-2.0-mRNA-2	OTHER	1.000053	0.000000	
evm-000191F-processed-gene-3.12-mRNA-1	OTHER	1.000050	0.000000	
maker-000191F-est_gff_StringTie-gene-3.2-mRNA-1	OTHER	1.000064	0.000000	
maker-000191F-est_gff_StringTie-gene-3.2-mRNA-2	OTHER	1.000046	0.000000	
evm-000191F-processed-gene-6.5-mRNA-1	OTHER	0.989591	0.010429	
augustus_masked-000191F-processed-gene-6.9-mRNA-1	OTHER	1.000039	0.000001	
augustus_masked-000191F-processed-gene-6.15-mRNA-1	OTHER	1.000074	0.000002	
maker-000191F-est_gff_StringTie-gene-6.2-mRNA-1	OTHER	0.834090	0.165909	
evm-000191F-processed-gene-6.0-mRNA-1	OTHER	1.000051	0.000000	
maker-000191F-est_gff_StringTie-gene-6.4-mRNA-1	OTHER	0.944214	0.055811	
maker-000191F-est_gff_StringTie-gene-6.4-mRNA-2	OTHER	0.997470	0.002562	
maker-000191F-est_gff_StringTie-gene-6.5-mRNA-2	OTHER	1.000035	0.000000	
maker-000191F-est_gff_StringTie-gene-6.5-mRNA-3	OTHER	1.000022	0.000000	
maker-000191F-est_gff_StringTie-gene-6.5-mRNA-1	OTHER	1.000042	0.000000	
maker-000191F-est_gff_StringTie-gene-6.5-mRNA-4	OTHER	1.000026	0.000004	
maker-000191F-augustus-gene-6.39-mRNA-1	OTHER	0.998187	0.001859	
maker-000191F-augustus-gene-6.39-mRNA-3	OTHER	1.000017	0.000016	
maker-000191F-augustus-gene-6.39-mRNA-2	OTHER	1.000035	0.000003	
maker-000191F-est_gff_StringTie-gene-6.7-mRNA-2	OTHER	1.000035	0.000002	
maker-000191F-est_gff_StringTie-gene-6.7-mRNA-1	OTHER	1.000035	0.000002	
maker-000191F-exonerate_protein2genome-gene-6.0-mRNA-1	OTHER	1.000034	0.000001	
maker-000191F-est_gff_StringTie-gene-7.1-mRNA-1	OTHER	1.000033	0.000006	
maker-000191F-exonerate_protein2genome-gene-7.0-mRNA-1	OTHER	1.000082	0.000000	
maker-000191F-exonerate_protein2genome-gene-7.0-mRNA-2	OTHER	1.000077	0.000000	
maker-000191F-est_gff_StringTie-gene-8.0-mRNA-1	OTHER	1.000071	0.000001	
augustus_masked-000191F-processed-gene-9.0-mRNA-1	OTHER	0.999095	0.000943	
maker-000191F-exonerate_protein2genome-gene-9.2-mRNA-2	OTHER	1.000048	0.000000	
maker-000191F-exonerate_protein2genome-gene-9.2-mRNA-1	OTHER	1.000048	0.000000	
maker-000191F-exonerate_protein2genome-gene-10.0-mRNA-1	OTHER	1.000074	0.000001	
augustus_masked-000191F-processed-gene-10.5-mRNA-1	OTHER	1.000042	0.000001	
maker-000191F-est_gff_StringTie-gene-11.0-mRNA-1	OTHER	1.000074	0.000001	
maker-000191F-est_gff_StringTie-gene-11.1-mRNA-1	OTHER	1.000025	0.000000	
maker-000191F-est_gff_StringTie-gene-15.10-mRNA-1	SP	0.000560	0.999430	CS pos: 16-17. Pr: 0.9766
maker-000191F-est_gff_StringTie-gene-15.10-mRNA-2	SP	0.000560	0.999425	CS pos: 16-17. Pr: 0.9766
maker-000191F-est_gff_StringTie-gene-15.10-mRNA-3	OTHER	0.997832	0.002205	
maker-000191F-est_gff_StringTie-gene-15.11-mRNA-1	SP	0.000256	0.999727	CS pos: 21-22. Pr: 0.9795
maker-000191F-est_gff_StringTie-gene-15.11-mRNA-2	OTHER	0.987022	0.012981	
maker-000191F-est_gff_StringTie-gene-15.12-mRNA-1	SP	0.000238	0.999747	CS pos: 16-17. Pr: 0.9804
maker-000191F-exonerate_protein2genome-gene-15.19-mRNA-3	OTHER	1.000056	0.000001	
maker-000191F-exonerate_protein2genome-gene-15.19-mRNA-4	SP	0.007339	0.992628	CS pos: 25-26. Pr: 0.9367
maker-000191F-exonerate_protein2genome-gene-15.19-mRNA-2	SP	0.007339	0.992628	CS pos: 25-26. Pr: 0.9367
maker-000191F-exonerate_protein2genome-gene-15.19-mRNA-1	SP	0.007339	0.992628	CS pos: 25-26. Pr: 0.9367
maker-000191F-est_gff_StringTie-gene-15.13-mRNA-1	OTHER	1.000044	0.000000	
maker-000191F-est_gff_StringTie-gene-15.13-mRNA-4	OTHER	1.000045	0.000000	
maker-000191F-est_gff_StringTie-gene-15.13-mRNA-3	OTHER	1.000045	0.000000	
maker-000191F-est_gff_StringTie-gene-15.13-mRNA-2	OTHER	1.000035	0.000001	
maker-000191F-exonerate_protein2genome-gene-15.20-mRNA-1	OTHER	0.997289	0.002708	
maker-000191F-est_gff_StringTie-gene-15.14-mRNA-2	OTHER	1.000041	0.000006	
maker-000191F-est_gff_StringTie-gene-15.14-mRNA-3	OTHER	1.000041	0.000006	
maker-000191F-est_gff_StringTie-gene-15.14-mRNA-1	OTHER	1.000041	0.000006	
maker-000191F-est_gff_StringTie-gene-0.0-mRNA-1	OTHER	1.000079	0.000000	
maker-000191F-augustus-gene-1.15-mRNA-1	OTHER	0.999208	0.000827	
maker-000191F-est_gff_StringTie-gene-1.2-mRNA-1	OTHER	1.000070	0.000000	
augustus_masked-000191F-processed-gene-1.10-mRNA-1	OTHER	1.000028	0.000002	
maker-000191F-est_gff_StringTie-gene-2.1-mRNA-1	SP	0.000215	0.999760	CS pos: 30-31. Pr: 0.9747
evm-000191F-processed-gene-3.10-mRNA-1	SP	0.000420	0.999565	CS pos: 31-32. Pr: 0.9719
maker-000191F-est_gff_StringTie-gene-3.4-mRNA-1	OTHER	1.000034	0.000007	
maker-000191F-est_gff_StringTie-gene-3.4-mRNA-2	OTHER	1.000034	0.000007	
augustus_masked-000191F-processed-gene-5.0-mRNA-1	OTHER	1.000066	0.000001	
augustus_masked-000191F-processed-gene-5.2-mRNA-1	OTHER	1.000053	0.000000	
maker-000191F-est_gff_StringTie-gene-6.9-mRNA-3	OTHER	1.000041	0.000000	
maker-000191F-est_gff_StringTie-gene-6.9-mRNA-2	OTHER	1.000047	0.000000	
maker-000191F-est_gff_StringTie-gene-6.9-mRNA-1	OTHER	1.000068	0.000000	
maker-000191F-est_gff_StringTie-gene-6.9-mRNA-4	OTHER	1.000042	0.000000	
maker-000191F-exonerate_protein2genome-gene-6.1-mRNA-1	OTHER	1.000050	0.000000	
maker-000191F-exonerate_protein2genome-gene-6.1-mRNA-2	OTHER	0.998319	0.001679	
maker-000191F-est_gff_StringTie-gene-6.10-mRNA-1	OTHER	0.999959	0.000043	
augustus_masked-000191F-processed-gene-7.3-mRNA-1	OTHER	0.881080	0.118941	
augustus_masked-000191F-processed-gene-7.4-mRNA-1	OTHER	1.000034	0.000008	
augustus_masked-000191F-processed-gene-7.5-mRNA-1	OTHER	0.999623	0.000413	
maker-000191F-est_gff_StringTie-gene-8.1-mRNA-1	OTHER	1.000043	0.000003	
maker-000191F-est_gff_StringTie-gene-8.1-mRNA-2	OTHER	1.000043	0.000003	
maker-000191F-est_gff_StringTie-gene-8.1-mRNA-3	OTHER	1.000043	0.000003	
maker-000191F-est_gff_StringTie-gene-8.1-mRNA-4	OTHER	1.000046	0.000003	
maker-000191F-est_gff_StringTie-gene-8.1-mRNA-5	OTHER	1.000045	0.000003	
maker-000191F-est_gff_StringTie-gene-8.2-mRNA-1	OTHER	1.000053	0.000000	
maker-000191F-est_gff_StringTie-gene-8.2-mRNA-2	OTHER	1.000053	0.000000	
maker-000191F-est_gff_StringTie-gene-8.2-mRNA-3	OTHER	1.000053	0.000000	
maker-000191F-est_gff_StringTie-gene-8.3-mRNA-1	OTHER	1.000049	0.000000	
maker-000191F-augustus-gene-10.10-mRNA-1	OTHER	1.000050	0.000000	
maker-000191F-est_gff_StringTie-gene-10.4-mRNA-3	OTHER	1.000084	0.000000	
maker-000191F-est_gff_StringTie-gene-10.4-mRNA-5	OTHER	1.000084	0.000000	
maker-000191F-est_gff_StringTie-gene-10.4-mRNA-1	OTHER	1.000084	0.000000	
maker-000191F-est_gff_StringTie-gene-10.4-mRNA-2	OTHER	1.000091	0.000000	
maker-000191F-est_gff_StringTie-gene-10.4-mRNA-4	OTHER	1.000084	0.000000	
maker-000191F-est_gff_StringTie-gene-10.4-mRNA-6	OTHER	1.000084	0.000000	
augustus_masked-000191F-processed-gene-10.7-mRNA-1	OTHER	1.000042	0.000001	
maker-000191F-est_gff_StringTie-gene-10.5-mRNA-1	OTHER	1.000057	0.000001	
maker-000191F-est_gff_StringTie-gene-10.5-mRNA-2	OTHER	1.000057	0.000000	
maker-000191F-est_gff_StringTie-gene-10.5-mRNA-3	OTHER	1.000057	0.000000	
evm-000191F-processed-gene-11.9-mRNA-1	SP	0.000501	0.999432	CS pos: 23-24. Pr: 0.9526
maker-000191F-est_gff_StringTie-gene-11.3-mRNA-1	OTHER	0.999440	0.000558	
maker-000191F-est_gff_StringTie-gene-11.4-mRNA-1	OTHER	1.000035	0.000000	
evm-000191F-processed-gene-14.0-mRNA-1	OTHER	0.997487	0.002513	
maker-000191F-est_gff_StringTie-gene-15.15-mRNA-3	SP	0.000217	0.999756	CS pos: 28-29. Pr: 0.4475
maker-000191F-est_gff_StringTie-gene-15.15-mRNA-1	OTHER	1.000017	0.000046	
maker-000191F-est_gff_StringTie-gene-15.15-mRNA-2	OTHER	1.000021	0.000025	
maker-000191F-est_gff_StringTie-gene-15.16-mRNA-1	OTHER	1.000054	0.000000	
maker-000191F-est_gff_StringTie-gene-15.16-mRNA-2	OTHER	0.999991	0.000001	
evm-000191F-processed-gene-15.38-mRNA-1	OTHER	1.000057	0.000000	
augustus_masked-000191F-processed-gene-15.13-mRNA-1	OTHER	1.000055	0.000001	
maker-000191F-est_gff_StringTie-gene-15.18-mRNA-1	OTHER	1.000041	0.000000	
maker-000191F-est_gff_StringTie-gene-15.18-mRNA-2	OTHER	1.000041	0.000000	
maker-000192F-est_gff_StringTie-gene-1.2-mRNA-1	OTHER	1.000057	0.000000	
maker-000192F-est_gff_StringTie-gene-1.3-mRNA-3	OTHER	1.000054	0.000000	
maker-000192F-est_gff_StringTie-gene-1.3-mRNA-1	OTHER	1.000054	0.000000	
maker-000192F-est_gff_StringTie-gene-1.3-mRNA-2	OTHER	1.000054	0.000000	
maker-000192F-est_gff_StringTie-gene-1.4-mRNA-1	OTHER	1.000066	0.000000	
maker-000192F-est_gff_StringTie-gene-1.4-mRNA-2	OTHER	1.000066	0.000000	
maker-000192F-augustus-gene-2.9-mRNA-1	OTHER	1.000049	0.000005	
maker-000192F-est_gff_StringTie-gene-2.0-mRNA-1	SP	0.000359	0.999607	CS pos: 27-28. Pr: 0.8313
maker-000192F-est_gff_StringTie-gene-7.5-mRNA-1	OTHER	1.000051	0.000000	
maker-000192F-est_gff_StringTie-gene-7.5-mRNA-2	OTHER	1.000026	0.000003	
maker-000192F-est_gff_StringTie-gene-7.6-mRNA-1	OTHER	1.000066	0.000000	
maker-000192F-est_gff_StringTie-gene-7.6-mRNA-3	OTHER	1.000063	0.000000	
maker-000192F-est_gff_StringTie-gene-7.6-mRNA-2	OTHER	1.000066	0.000000	
maker-000192F-est_gff_StringTie-gene-7.6-mRNA-4	OTHER	1.000049	0.000000	
maker-000192F-est_gff_StringTie-gene-7.6-mRNA-5	OTHER	1.000049	0.000000	
maker-000192F-exonerate_protein2genome-gene-7.1-mRNA-1	OTHER	1.000058	0.000000	
augustus_masked-000192F-processed-gene-7.9-mRNA-1	OTHER	1.000060	0.000000	
augustus_masked-000192F-processed-gene-7.10-mRNA-1	OTHER	1.000069	0.000000	
augustus_masked-000192F-processed-gene-7.11-mRNA-1	OTHER	1.000049	0.000000	
