geneName,n_gland,percent_gland,rank_gland,n_silk,percent_silk,rank_silk,type,solution,NSAFMW,NSAF,Length,gene_id,geneNameProtein,silkGroup,LFQ_int,iBAQ
LASC019332,3,0.0104985874627778,1694,9,0.012912476830867624,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
acsf2,3,0.0104985874627778,1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
agrn_7,3,0.0104985874627778,1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ank3_19,3,0.0104985874627778,1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cex-2,3,0.0104985874627778,1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epn2,3,0.0104985874627778,1699,9,0.0021430902387110473,1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epn2_2,3,0.0104985874627778,1700,9,0.0021430902387110473,1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exosc3,3,0.0104985874627778,1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fer,3,0.0104985874627778,1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kif4_kif4b,3,0.0104985874627778,1703,9,0.0021430902387110473,1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ldhd,3,0.0104985874627778,1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
map3k12,3,0.0104985874627778,1705,9,0.0021430902387110473,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
osr2,3,0.0104985874627778,1706,9,0.004286180477422095,817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
schip1,3,0.0104985874627778,1707,9,0.01089206584199561,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssrp1_ssrp,3,0.0104985874627778,1708,9,0.0021430902387110473,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sw,3,0.0104985874627778,1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tmed8,3,0.0104985874627778,1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usf3,3,0.0104985874627778,1711,9,0.0021814674592355765,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
v1g211400_3,3,0.0104985874627778,1712,9,0.0021430902387110473,1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000193,1,0.010411822277135009,1713,9,0.0042628720425040185,839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC017715,1,0.010411822277135009,1714,9,0.0021197818037929713,1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aspm,1,0.010411822277135009,1715,9,0.0021350532579752454,1253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chd7,1,0.010411822277135009,1716,9,0.0021430902387110473,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
coro7,2,0.010411822277135009,1717,9,0.002166888066099482,1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dars2,1,0.010411822277135009,1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dek_3,1,0.010411822277135009,1719,9,0.012984002469649682,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
med12l,1,0.010411822277135009,1720,9,0.006429760108603501,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ncbp1,2,0.010411822277135009,1721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ptk7,2,0.010411822277135009,1722,9,0.0021430902387110473,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ralgapb,2,0.010411822277135009,1723,9,0.004286669869892454,781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rims2,2,0.010411822277135009,1724,9,0.0021197818037929713,1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smc2,1,0.010411822277135009,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ube2o,2,0.010411822277135009,1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vav3_vav,2,0.010411822277135009,1727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ankrd44,2,0.010325057091492219,1728,9,0.004424263285689318,677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gtf3c1,2,0.010325057091492219,1729,9,0.006500664198298446,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lrp2_4,2,0.010325057091492219,1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pclo_2,2,0.010325057091492219,1731,9,0.02119465262360731,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rdr1_2,2,0.010325057091492219,1732,9,0.0021430902387110473,1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
washc4,2,0.010325057091492219,1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC005920,2,0.008936814121207549,1734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC010337,2,0.008936814121207549,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atp2b3_3,2,0.008936814121207549,1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cpij004698,2,0.008936814121207549,1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elp1,2,0.008936814121207549,1738,9,0.01500915286831834,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hdgfl3,2,0.008936814121207549,1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lsm10,2,0.008936814121207549,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrpl38,2,0.008936814121207549,1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
napepld_2,2,0.008936814121207549,1742,9,0.025535663229252742,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nob1,2,0.008936814121207549,1743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
osgepl1,2,0.008936814121207549,1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pde8b,2,0.008936814121207549,1745,9,0.012904439850131823,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pudp_2,2,0.008936814121207549,1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rab35,2,0.008936814121207549,1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rae1,2,0.008936814121207549,1748,9,0.0021197818037929713,1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rbm24-a,2,0.008936814121207549,1749,9,0.02598147339087799,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
slc5a8_cg32669_4,2,0.008936814121207549,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
slc6a5,2,0.008936814121207549,1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
snrpa_snf_snrpb2,2,0.008936814121207549,1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
snrpb2,2,0.008936814121207549,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
srm_2,2,0.008936814121207549,1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
srrm1,2,0.008936814121207549,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
terb1,2,0.008936814121207549,1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tm9sf1,2,0.008936814121207549,1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tmed2,2,0.008936814121207549,1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC001376,2,0.008850048935564759,1759,9,0.004286180477422095,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC004995,2,0.008850048935564759,1760,9,0.010722972390896245,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC008951,2,0.008850048935564759,1761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC009488,2,0.008850048935564759,1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC011075,2,0.008850048935564759,1763,9,0.0021197818037929713,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC012423,2,0.008850048935564759,1764,9,0.023841023863422347,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC012800,2,0.008850048935564759,1765,9,0.0021430902387110473,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC013486,2,0.008850048935564759,1766,9,0.006421031066821519,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC013526,2,0.008850048935564759,1767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC016880,2,0.008850048935564759,1768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC016881,2,0.008850048935564759,1769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019389,2,0.008850048935564759,1770,9,0.0021814674592355765,972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019966,2,0.008850048935564759,1771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019986,2,0.008850048935564759,1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC022290,2,0.008850048935564759,1773,9,0.008466910781439704,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actr10,2,0.008850048935564759,1774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alg3,2,0.008850048935564759,1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ankrd28,2,0.008850048935564759,1776,9,0.0042395636075859425,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arpc2,2,0.008850048935564759,1777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atp23,2,0.008850048935564759,1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c1galta,2,0.008850048935564759,1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
caid,2,0.008850048935564759,1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
caprin1,2,0.008850048935564759,1781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cda,2,0.008850048935564759,1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cenpv,2,0.008850048935564759,1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chmp1b,2,0.008850048935564759,1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ciapin1,2,0.008850048935564759,1785,9,0.0021814674592355765,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
csga_7,2,0.008850048935564759,1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ctbp,2,0.008850048935564759,1787,9,0.008549541912396472,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cttn1_cttn,2,0.008850048935564759,1788,9,0.0021197818037929713,1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cyth1,2,0.008850048935564759,1789,9,0.0021197818037929713,1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
drk,2,0.008850048935564759,1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eif4e1a_eif4e,2,0.008850048935564759,1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
erp29,2,0.008850048935564759,1792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exd,2,0.008850048935564759,1793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fam151a_fam151b,2,0.008850048935564759,1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
flo2,2,0.008850048935564759,1795,9,0.0021350532579752454,1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ga19395,2,0.008850048935564759,1796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gk5,2,0.008850048935564759,1797,9,0.0021430902387110473,1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gnpda2,2,0.008850048935564759,1798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gphn_2,2,0.008850048935564759,1799,9,0.002166888066099482,1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gprk1,2,0.008850048935564759,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grpel1,2,0.008850048935564759,1801,9,0.0021430902387110473,1166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gsr,2,0.008850048935564759,1802,9,0.002289210027714073,927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hem,2,0.008850048935564759,1803,9,0.0021430902387110473,1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ica1,2,0.008850048935564759,1804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kh,2,0.008850048935564759,1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
limk1,2,0.008850048935564759,1806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lsm3,2,0.008850048935564759,1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lsm6,2,0.008850048935564759,1808,9,0.021769040382982066,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m6pr,2,0.008850048935564759,1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mai-2,2,0.008850048935564759,1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
manf_2,2,0.008850048935564759,1811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mpi,2,0.008850048935564759,1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrpl45,2,0.008850048935564759,1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mylk_3,2,0.008850048935564759,1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
naa10,2,0.008850048935564759,1815,9,0.0021197818037929713,1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ncstn,2,0.008850048935564759,1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ndufs7,2,0.008850048935564759,1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nova1_2,2,0.008850048935564759,1818,9,0.004301249263028548,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nt5c3b,2,0.008850048935564759,1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nup85_2,2,0.008850048935564759,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
occ,2,0.008850048935564759,1821,9,0.0021197818037929713,1379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ostf1,2,0.008850048935564759,1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pfdn6,2,0.008850048935564759,1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
plekhg4,2,0.008850048935564759,1824,9,0.0065753905051361685,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preb,2,0.008850048935564759,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prkg1,2,0.008850048935564759,1826,9,0.002289210027714073,946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ptrhd1,2,0.008850048935564759,1827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
qrsl1,2,0.008850048935564759,1828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
raph1,2,0.008850048935564759,1829,9,0.004254835061768217,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rdh16,2,0.008850048935564759,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
riox1,2,0.008850048935564759,1831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpn6_2,2,0.008850048935564759,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rrp9,2,0.008850048935564759,1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
san,2,0.008850048935564759,1834,9,0.008517707104272234,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
scamp1,2,0.008850048935564759,1835,9,0.004254835061768217,865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
septin9,2,0.008850048935564759,1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sf3a1,2,0.008850048935564759,1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sidh,2,0.008850048935564759,1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
slc25a15,2,0.008850048935564759,1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smf,2,0.008850048935564759,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smyd4,2,0.008850048935564759,1841,9,0.002166888066099482,1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
snu13,2,0.008850048935564759,1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spag9,2,0.008850048935564759,1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
src64b_fyn,2,0.008850048935564759,1844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
strn3,2,0.008850048935564759,1845,9,0.0021197818037929713,1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sumf1,2,0.008850048935564759,1846,9,0.002289210027714073,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tbc1d15,2,0.008850048935564759,1847,9,0.028295724291783893,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tdrd5_2,2,0.008850048935564759,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tiprl,2,0.008850048935564759,1849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tm9sf3,2,0.008850048935564759,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tsu,2,0.008850048935564759,1851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tth-1_2,2,0.008850048935564759,1852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uba3,2,0.008850048935564759,1853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ubr2,2,0.008850048935564759,1854,9,0.0042628720425040185,854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vac14,2,0.008850048935564759,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wdr77,2,0.008850048935564759,1856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wipi2,2,0.008850048935564759,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zfpl1,2,0.008850048935564759,1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
elp4,2,0.008763283749921967,1859,9,0.0021197818037929713,1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
phy-2,2,0.008763283749921967,1860,9,0.004254835061768217,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC004988,3,0.008676518564279175,1861,9,0.00858742974045064,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC007636,3,0.008676518564279175,1862,9,0.010669323716189442,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC009124,1,0.008676518564279175,1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC010454,3,0.008676518564279175,1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC012502,3,0.008676518564279175,1865,9,0.0021430902387110473,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC015426,3,0.008676518564279175,1866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC018656,1,0.008676518564279175,1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
app,1,0.008676518564279175,1868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arl8ba_arl8b,1,0.008676518564279175,1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
asrgl1,3,0.008676518564279175,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atg12,3,0.008676518564279175,1871,9,0.0021197818037929713,1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avr2,1,0.008676518564279175,1872,9,0.004286180477422095,804,NA,NA,NA,NA,NA,NA,NA,NA,0,0.001458955738604237
btbd6_3,3,0.008676518564279175,1873,9,0.002166888066099482,1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ciao1,3,0.008676518564279175,1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clcn3_2,3,0.008676518564279175,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clpx,3,0.008676518564279175,1876,9,0.0042395636075859425,876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cpsf2,3,0.008676518564279175,1877,9,0.0021430902387110473,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cyme_cmm237c,3,0.008676518564279175,1878,9,0.0021430902387110473,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eci1_2,1,0.008676518564279175,1879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
emc7,1,0.008676518564279175,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fancm,3,0.008676518564279175,1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gip,3,0.008676518564279175,1882,9,0.0021814674592355765,1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gkap1,3,0.008676518564279175,1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gtf2f1,3,0.008676518564279175,1884,9,0.004316520717210821,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hagh,3,0.008676518564279175,1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mbd2,3,0.008676518564279175,1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mgl-1,3,0.008676518564279175,1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mospd2_2,3,0.008676518564279175,1888,9,0.013097176508971,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrpl10,3,0.008676518564279175,1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrpl30,3,0.008676518564279175,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrpl4,3,0.008676518564279175,1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mrpl47,1,0.008676518564279175,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
myg1_2,1,0.008676518564279175,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nd-acp,3,0.008676518564279175,1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nfkb1,3,0.008676518564279175,1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nudt8_2,3,0.008676518564279175,1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oxa1l,3,0.008676518564279175,1897,9,0.002289210027714073,942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pgp,3,0.008676518564279175,1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pla2g15_2,3,0.008676518564279175,1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pxd_4,3,0.008676518564279175,1900,9,0.023751475612959455,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
recql,3,0.008676518564279175,1901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sau,3,0.008676518564279175,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sf3a3,1,0.008676518564279175,1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
slga,3,0.008676518564279175,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stam_2,3,0.008676518564279175,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sult1c2_2,3,0.008676518564279175,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uba2,3,0.008676518564279175,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uhrf1_2,3,0.008676518564279175,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vps50,1,0.008676518564279175,1909,9,0.025962904365756555,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CaAn_10,3,0.008589753378636381,1910,9,0.0021430902387110473,1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC001130,3,0.008589753378636381,1911,9,0.008649604788363607,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC001253,3,0.008589753378636381,1912,9,0.03021003721961071,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC005999,2,0.008589753378636381,1913,9,0.0521764742964607,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC006247,3,0.008589753378636381,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC011007,3,0.008589753378636381,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC012004,3,0.008589753378636381,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC012375,3,0.008589753378636381,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC013554,3,0.008589753378636381,1918,9,0.010876639768164715,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC014747,2,0.008589753378636381,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC016318,3,0.008589753378636381,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019296,3,0.008589753378636381,1921,9,0.00874227857123565,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abhd16a,3,0.008589753378636381,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
apc_2,3,0.008589753378636381,1923,9,0.004192457345279431,895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
