gene_id,Length
maker-000426F-est_gff_StringTie-gene-5.2,322
augustus_masked-001760F-processed-gene-0.6,315
augustus_masked-001760F-processed-gene-0.7,363
augustus_masked-001760F-processed-gene-0.9,315
augustus_masked-001760F-processed-gene-0.10,363
maker-001812F-est_gff_StringTie-gene-0.0,279
maker-000729F-est_gff_StringTie-gene-0.0,499
maker-000225F-est_gff_StringTie-gene-3.0,3153
maker-000225F-est_gff_StringTie-gene-2.0,204
maker-000225F-est_gff_StringTie-gene-3.1,517
maker-000225F-est_gff_StringTie-gene-3.2,2022
maker-000225F-est_gff_StringTie-gene-4.9,10708
maker-000225F-augustus-gene-5.11,4780
maker-000225F-est_gff_StringTie-gene-5.2,3235
evm-000225F-processed-gene-5.8,1736
maker-000225F-augustus-gene-7.6,1703
maker-000225F-est_gff_StringTie-gene-9.1,3040
maker-000225F-est_gff_StringTie-gene-9.0,210
maker-000225F-est_gff_StringTie-gene-11.0,307
maker-000225F-est_gff_StringTie-gene-11.1,10038
maker-000225F-est_gff_StringTie-gene-12.0,11882
maker-000225F-est_gff_StringTie-gene-12.1,2191
maker-000225F-est_gff_StringTie-gene-12.2,1788
maker-000225F-est_gff_StringTie-gene-13.1,6558
maker-000225F-est_gff_StringTie-gene-13.0,626
maker-000225F-augustus-gene-13.9,255
maker-001061F-exonerate_protein2genome-gene-0.0,402
maker-000637F-est_gff_StringTie-gene-0.1,199
maker-000637F-augustus-gene-0.1,3128
maker-000637F-est_gff_StringTie-gene-0.3,642
maker-000637F-est_gff_StringTie-gene-0.0,618
augustus_masked-000637F-processed-gene-0.5,1200
maker-000531F-est_gff_StringTie-gene-0.0,251
maker-000531F-est_gff_StringTie-gene-1.0,1497
maker-000531F-augustus-gene-1.2,2650
maker-000531F-est_gff_StringTie-gene-1.1,10268
maker-000531F-est_gff_StringTie-gene-1.2,302
evm-000531F-processed-gene-2.11,1525
maker-000531F-est_gff_StringTie-gene-2.3,4428
maker-000531F-exonerate_protein2genome-gene-2.0,1501
maker-000531F-augustus-gene-2.2,663
maker-000531F-exonerate_protein2genome-gene-2.2,582
maker-000397F-est_gff_StringTie-gene-0.0,5952
augustus_masked-000397F-processed-gene-0.0,912
maker-000397F-est_gff_StringTie-gene-1.0,6286
maker-000397F-augustus-gene-1.3,626
augustus_masked-000397F-processed-gene-1.18,1551
maker-000397F-est_gff_StringTie-gene-1.1,292
maker-000397F-est_gff_StringTie-gene-2.2,1045
maker-000397F-est_gff_StringTie-gene-2.3,369
maker-000397F-est_gff_StringTie-gene-2.1,1236
evm-000397F-processed-gene-2.9,1601
augustus_masked-000397F-processed-gene-3.1,342
maker-000397F-exonerate_protein2genome-gene-3.2,4819
maker-000397F-est_gff_StringTie-gene-3.1,255
maker-000397F-est_gff_StringTie-gene-4.0,1343
maker-000397F-est_gff_StringTie-gene-4.2,3524
maker-000397F-est_gff_StringTie-gene-4.1,430
maker-000397F-est_gff_StringTie-gene-4.3,2855
maker-000397F-est_gff_StringTie-gene-5.4,246
maker-000397F-est_gff_StringTie-gene-5.5,919
maker-000397F-est_gff_StringTie-gene-5.6,618
maker-000397F-est_gff_StringTie-gene-5.7,891
maker-000397F-exonerate_protein2genome-gene-5.3,1976
maker-000397F-est_gff_StringTie-gene-5.10,1684
maker-000397F-exonerate_protein2genome-gene-5.2,6682
maker-000397F-est_gff_StringTie-gene-5.11,882
maker-000397F-est_gff_StringTie-gene-5.12,5784
maker-000397F-est_gff_StringTie-gene-5.9,3811
maker-000248F-est_gff_StringTie-gene-0.1,1925
maker-000248F-est_gff_StringTie-gene-0.3,15642
evm-000248F-processed-gene-0.1,1437
maker-000248F-exonerate_protein2genome-gene-1.1,1707
maker-000248F-exonerate_protein2genome-gene-1.0,2696
maker-000248F-est_gff_StringTie-gene-1.3,289
augustus_masked-000248F-processed-gene-1.15,633
maker-000248F-est_gff_StringTie-gene-2.3,1243
maker-000248F-est_gff_StringTie-gene-2.0,2114
maker-000248F-est_gff_StringTie-gene-2.1,3104
maker-000248F-est_gff_StringTie-gene-2.2,1832
maker-000248F-exonerate_protein2genome-gene-3.0,5960
maker-000248F-est_gff_StringTie-gene-3.1,339
maker-000248F-est_gff_StringTie-gene-3.2,2000
maker-000248F-est_gff_StringTie-gene-4.0,1827
maker-000248F-exonerate_protein2genome-gene-4.5,2926
augustus_masked-000248F-processed-gene-4.8,5235
augustus_masked-000248F-processed-gene-4.10,618
maker-000248F-augustus-gene-4.2,747
maker-000248F-est_gff_StringTie-gene-4.4,1485
evm-000248F-processed-gene-5.2,3812
maker-000248F-est_gff_StringTie-gene-5.1,1628
maker-000248F-est_gff_StringTie-gene-5.2,2681
maker-000248F-est_gff_StringTie-gene-6.18,3590
maker-000248F-est_gff_StringTie-gene-6.19,1993
maker-000248F-exonerate_protein2genome-gene-7.29,3659
maker-000248F-exonerate_protein2genome-gene-7.27,2048
maker-000248F-est_gff_StringTie-gene-7.26,2086
augustus_masked-000248F-processed-gene-7.5,1212
maker-000248F-augustus-gene-7.10,2930
maker-000248F-est_gff_StringTie-gene-8.0,1374
maker-000248F-est_gff_StringTie-gene-8.1,1751
maker-000248F-est_gff_StringTie-gene-9.0,3825
maker-000248F-est_gff_StringTie-gene-11.1,323
maker-000248F-est_gff_StringTie-gene-11.0,225
maker-000248F-est_gff_StringTie-gene-12.0,205
evm-000678F-processed-gene-0.1,10222
maker-000678F-est_gff_StringTie-gene-0.2,4617
maker-000191F-est_gff_StringTie-gene-0.0,1016
maker-000191F-est_gff_StringTie-gene-1.0,4752
maker-000191F-augustus-gene-1.15,399
maker-000191F-est_gff_StringTie-gene-1.2,343
augustus_masked-000191F-processed-gene-1.10,1092
evm-000191F-processed-gene-1.0,2687
maker-000191F-est_gff_StringTie-gene-2.1,2350
maker-000191F-est_gff_StringTie-gene-2.0,2144
evm-000191F-processed-gene-3.10,1236
evm-000191F-processed-gene-3.12,3331
maker-000191F-est_gff_StringTie-gene-3.4,3717
maker-000191F-est_gff_StringTie-gene-3.2,1282
evm-000191F-processed-gene-6.5,2219
augustus_masked-000191F-processed-gene-6.9,984
augustus_masked-000191F-processed-gene-6.15,1188
maker-000191F-est_gff_StringTie-gene-6.2,2445
evm-000191F-processed-gene-6.0,2514
maker-000191F-est_gff_StringTie-gene-6.4,2816
maker-000191F-est_gff_StringTie-gene-6.5,2613
augustus_masked-000191F-processed-gene-5.0,369
augustus_masked-000191F-processed-gene-5.2,1302
maker-000191F-augustus-gene-6.39,3041
maker-000191F-est_gff_StringTie-gene-6.9,2763
maker-000191F-est_gff_StringTie-gene-6.7,1793
maker-000191F-exonerate_protein2genome-gene-6.0,539
maker-000191F-exonerate_protein2genome-gene-6.1,531
maker-000191F-est_gff_StringTie-gene-6.10,164
augustus_masked-000191F-processed-gene-7.3,660
augustus_masked-000191F-processed-gene-7.4,1092
maker-000191F-est_gff_StringTie-gene-7.1,612
augustus_masked-000191F-processed-gene-7.5,1215
maker-000191F-exonerate_protein2genome-gene-7.0,2076
maker-000191F-est_gff_StringTie-gene-8.1,14103
maker-000191F-est_gff_StringTie-gene-8.0,1676
maker-000191F-est_gff_StringTie-gene-8.2,4081
maker-000191F-est_gff_StringTie-gene-8.3,1494
augustus_masked-000191F-processed-gene-9.0,1038
maker-000191F-exonerate_protein2genome-gene-9.2,4386
maker-000191F-augustus-gene-10.10,1839
maker-000191F-est_gff_StringTie-gene-10.4,7117
maker-000191F-exonerate_protein2genome-gene-10.0,4758
augustus_masked-000191F-processed-gene-10.7,1914
augustus_masked-000191F-processed-gene-10.5,1914
maker-000191F-est_gff_StringTie-gene-10.5,3955
evm-000191F-processed-gene-11.9,6679
maker-000191F-est_gff_StringTie-gene-11.0,352
maker-000191F-est_gff_StringTie-gene-11.1,2221
maker-000191F-est_gff_StringTie-gene-11.3,234
maker-000191F-est_gff_StringTie-gene-11.4,449
evm-000191F-processed-gene-14.0,2242
maker-000191F-est_gff_StringTie-gene-15.15,1545
maker-000191F-est_gff_StringTie-gene-15.10,1289
maker-000191F-est_gff_StringTie-gene-15.11,1086
maker-000191F-est_gff_StringTie-gene-15.12,2689
maker-000191F-exonerate_protein2genome-gene-15.19,7238
maker-000191F-est_gff_StringTie-gene-15.13,4524
maker-000191F-est_gff_StringTie-gene-15.16,820
evm-000191F-processed-gene-15.38,2569
maker-000191F-exonerate_protein2genome-gene-15.20,228
maker-000191F-est_gff_StringTie-gene-15.14,3488
augustus_masked-000191F-processed-gene-15.13,1539
maker-000191F-est_gff_StringTie-gene-15.18,1944
augustus_masked-001136F-processed-gene-0.1,655
maker-000833F-est_gff_StringTie-gene-0.0,525
maker-000087F-est_gff_StringTie-gene-2.0,5267
maker-000087F-est_gff_StringTie-gene-2.1,224
maker-000087F-est_gff_StringTie-gene-4.0,6255
maker-000087F-est_gff_StringTie-gene-5.0,508
maker-000087F-est_gff_StringTie-gene-7.0,8409
maker-000087F-est_gff_StringTie-gene-6.0,573
maker-000087F-exonerate_protein2genome-gene-8.0,1980
maker-000087F-augustus-gene-8.13,8737
maker-000087F-exonerate_protein2genome-gene-8.1,3784
maker-000087F-est_gff_StringTie-gene-8.4,2682
evm-000087F-processed-gene-9.16,2861
maker-000087F-augustus-gene-9.2,546
maker-000087F-augustus-gene-9.3,3618
maker-000087F-est_gff_StringTie-gene-9.0,1454
maker-000087F-exonerate_protein2genome-gene-10.1,2821
maker-000087F-est_gff_StringTie-gene-10.2,806
maker-000087F-est_gff_StringTie-gene-10.3,437
maker-000087F-est_gff_StringTie-gene-11.1,5788
evm-000087F-processed-gene-11.9,11236
maker-000087F-est_gff_StringTie-gene-11.2,2406
evm-000087F-processed-gene-14.2,2353
maker-000087F-est_gff_StringTie-gene-14.1,4319
evm-000087F-processed-gene-14.4,3832
maker-000087F-est_gff_StringTie-gene-14.2,1774
maker-000087F-est_gff_StringTie-gene-14.3,7174
maker-000087F-exonerate_protein2genome-gene-15.1,2591
maker-000087F-est_gff_StringTie-gene-15.4,318
maker-000087F-exonerate_protein2genome-gene-15.0,1628
maker-000087F-est_gff_StringTie-gene-16.0,7263
maker-000087F-est_gff_StringTie-gene-17.2,203
maker-000087F-est_gff_StringTie-gene-17.0,218
maker-000087F-est_gff_StringTie-gene-17.1,11875
evm-000087F-processed-gene-18.0,6650
maker-000087F-est_gff_StringTie-gene-19.2,14088
maker-000087F-est_gff_StringTie-gene-19.1,4373
maker-000087F-est_gff_StringTie-gene-20.1,1762
maker-000087F-exonerate_protein2genome-gene-20.0,3313
maker-000087F-est_gff_StringTie-gene-21.1,7769
maker-000087F-est_gff_StringTie-gene-20.4,239
maker-000087F-exonerate_protein2genome-gene-21.0,1752
maker-000087F-est_gff_StringTie-gene-22.0,3464
evm-000087F-processed-gene-22.9,1455
maker-000087F-exonerate_protein2genome-gene-23.1,1488
maker-000087F-est_gff_StringTie-gene-24.0,2493
maker-000087F-augustus-gene-23.0,513
maker-000087F-augustus-gene-24.2,2561
maker-000087F-est_gff_StringTie-gene-24.3,1969
maker-000087F-est_gff_StringTie-gene-25.0,2394
maker-000087F-est_gff_StringTie-gene-25.2,227
maker-000087F-est_gff_StringTie-gene-25.1,2005
evm-000087F-processed-gene-26.4,6417
maker-000087F-exonerate_protein2genome-gene-26.1,1491
maker-000087F-est_gff_StringTie-gene-27.1,11426
maker-000087F-est_gff_StringTie-gene-27.4,2622
maker-000087F-est_gff_StringTie-gene-27.2,233
maker-000087F-est_gff_StringTie-gene-27.3,2239
maker-000087F-augustus-gene-27.30,9205
maker-000022F-est_gff_StringTie-gene-1.0,6607
augustus_masked-000022F-processed-gene-2.2,786
evm-000022F-processed-gene-2.0,3351
maker-000022F-exonerate_protein2genome-gene-3.0,1250
maker-000022F-augustus-gene-3.3,1365
maker-000022F-est_gff_StringTie-gene-3.2,6749
maker-000022F-augustus-gene-3.4,6530
maker-000022F-est_gff_StringTie-gene-3.3,3099
maker-000022F-est_gff_StringTie-gene-3.6,2300
evm-000022F-processed-gene-4.0,7441
maker-000022F-est_gff_StringTie-gene-7.2,4836
maker-000022F-exonerate_protein2genome-gene-7.0,588
maker-000022F-exonerate_protein2genome-gene-7.1,588
maker-000022F-est_gff_StringTie-gene-7.3,282
augustus_masked-000022F-processed-gene-9.7,256
maker-000022F-est_gff_StringTie-gene-9.0,7441
augustus_masked-000022F-processed-gene-9.13,1731
maker-000022F-exonerate_protein2genome-gene-9.4,1182
maker-000022F-est_gff_StringTie-gene-9.2,239
maker-000022F-est_gff_StringTie-gene-9.3,2431
maker-000022F-augustus-gene-10.0,2128
evm-000022F-processed-gene-10.3,3923
maker-000022F-exonerate_protein2genome-gene-10.0,659
maker-000022F-est_gff_StringTie-gene-10.4,220
maker-000022F-est_gff_StringTie-gene-10.3,1148
maker-000022F-exonerate_protein2genome-gene-10.1,2251
maker-000022F-augustus-gene-11.15,4017
maker-000022F-exonerate_protein2genome-gene-11.3,1473
maker-000022F-est_gff_StringTie-gene-11.2,8939
maker-000022F-est_gff_StringTie-gene-12.0,5973
maker-000022F-est_gff_StringTie-gene-12.1,3601
maker-000022F-est_gff_StringTie-gene-13.0,9757
maker-000022F-est_gff_StringTie-gene-13.1,4629
maker-000022F-augustus-gene-13.4,609
evm-000022F-processed-gene-14.4,911
maker-000022F-est_gff_StringTie-gene-14.2,7783
maker-000022F-est_gff_StringTie-gene-14.3,454
maker-000022F-est_gff_StringTie-gene-14.0,279
maker-000022F-est_gff_StringTie-gene-14.4,205
evm-000022F-processed-gene-14.3,11350
maker-000022F-est_gff_StringTie-gene-15.0,1067
maker-000022F-est_gff_StringTie-gene-15.1,6380
maker-000022F-est_gff_StringTie-gene-16.3,261
maker-000022F-augustus-gene-16.10,940
maker-000022F-est_gff_StringTie-gene-16.4,243
maker-000022F-est_gff_StringTie-gene-16.5,828
maker-000022F-exonerate_protein2genome-gene-16.0,855
maker-000022F-est_gff_StringTie-gene-16.2,1725
maker-000022F-exonerate_protein2genome-gene-17.0,549
evm-000022F-processed-gene-17.6,4349
maker-000022F-est_gff_StringTie-gene-17.2,6228
maker-000022F-augustus-gene-18.3,404
maker-000022F-est_gff_StringTie-gene-18.3,2643
maker-000022F-est_gff_StringTie-gene-18.0,275
maker-000022F-est_gff_StringTie-gene-18.4,272
maker-000022F-est_gff_StringTie-gene-18.5,199
maker-000022F-est_gff_StringTie-gene-18.1,1731
maker-000022F-est_gff_StringTie-gene-18.2,3219
evm-000022F-processed-gene-19.4,2292
maker-000022F-est_gff_StringTie-gene-19.1,324
maker-000022F-augustus-gene-19.1,2916
maker-000022F-est_gff_StringTie-gene-19.3,1105
maker-000022F-est_gff_StringTie-gene-20.1,228
maker-000022F-est_gff_StringTie-gene-20.2,4037
maker-000022F-est_gff_StringTie-gene-21.0,202
maker-000022F-augustus-gene-22.2,3311
maker-000022F-augustus-gene-22.4,4205
maker-000022F-est_gff_StringTie-gene-22.1,8399
maker-000022F-est_gff_StringTie-gene-23.3,2860
maker-000022F-est_gff_StringTie-gene-23.1,210
maker-000022F-exonerate_protein2genome-gene-23.0,853
maker-000022F-est_gff_StringTie-gene-23.4,9337
maker-000022F-est_gff_StringTie-gene-26.1,6664
maker-000022F-est_gff_StringTie-gene-26.3,269
evm-000022F-processed-gene-26.6,3996
maker-000022F-est_gff_StringTie-gene-26.2,272
maker-000022F-est_gff_StringTie-gene-27.3,7980
maker-000022F-exonerate_protein2genome-gene-27.0,549
evm-000022F-processed-gene-27.8,2417
maker-000022F-est_gff_StringTie-gene-27.2,3008
augustus_masked-000022F-processed-gene-28.1,2801
maker-000022F-exonerate_protein2genome-gene-28.2,9524
augustus_masked-000022F-processed-gene-28.2,327
maker-000022F-est_gff_StringTie-gene-28.0,1620
augustus_masked-000022F-processed-gene-28.5,516
maker-000022F-est_gff_StringTie-gene-29.3,3228
maker-000022F-augustus-gene-29.8,1243
maker-000022F-est_gff_StringTie-gene-29.4,1703
maker-000022F-est_gff_StringTie-gene-29.1,480
maker-000022F-est_gff_StringTie-gene-29.2,6177
maker-000022F-est_gff_StringTie-gene-30.2,735
maker-000022F-exonerate_protein2genome-gene-30.0,11168
maker-000022F-est_gff_StringTie-gene-30.3,2619
maker-000022F-est_gff_StringTie-gene-31.1,510
maker-000022F-augustus-gene-31.4,335
maker-000022F-est_gff_StringTie-gene-31.2,4914
evm-000022F-processed-gene-31.0,201
evm-000022F-processed-gene-31.1,1040
maker-000022F-est_gff_StringTie-gene-31.3,681
maker-000022F-est_gff_StringTie-gene-31.4,216
maker-000022F-est_gff_StringTie-gene-31.5,681
maker-000022F-est_gff_StringTie-gene-32.0,2010
maker-000022F-est_gff_StringTie-gene-32.5,2012
maker-000022F-augustus-gene-32.5,2655
maker-000022F-est_gff_StringTie-gene-32.3,1927
maker-000022F-augustus-gene-32.9,1245
evm-000022F-processed-gene-32.1,1911
augustus_masked-000022F-processed-gene-32.22,276
evm-000022F-processed-gene-33.13,5816
maker-000022F-est_gff_StringTie-gene-33.2,2065
maker-000022F-est_gff_StringTie-gene-33.1,5455
maker-000022F-est_gff_StringTie-gene-33.3,487
maker-000022F-est_gff_StringTie-gene-34.2,8653
maker-000022F-est_gff_StringTie-gene-34.3,8767
augustus_masked-000022F-processed-gene-34.15,531
augustus_masked-000022F-processed-gene-34.13,213
maker-000022F-est_gff_StringTie-gene-34.4,6692
maker-000022F-est_gff_StringTie-gene-35.0,5934
maker-000022F-est_gff_StringTie-gene-35.1,225
maker-000022F-est_gff_StringTie-gene-36.0,369
augustus_masked-000022F-processed-gene-36.3,1218
maker-000022F-exonerate_protein2genome-gene-37.5,2362
maker-000022F-est_gff_StringTie-gene-37.2,1841
maker-000022F-est_gff_StringTie-gene-37.0,2443
maker-000022F-augustus-gene-37.11,3350
maker-000022F-est_gff_StringTie-gene-37.4,3846
maker-000022F-est_gff_StringTie-gene-38.1,4098
maker-000022F-exonerate_protein2genome-gene-38.0,11196
maker-000022F-est_gff_StringTie-gene-39.4,854
maker-000022F-est_gff_StringTie-gene-39.0,756
maker-000022F-exonerate_protein2genome-gene-39.5,3367
maker-000022F-augustus-gene-39.5,2338
maker-000022F-est_gff_StringTie-gene-39.2,1133
maker-000022F-est_gff_StringTie-gene-39.3,1657
maker-000022F-est_gff_StringTie-gene-40.0,1821
maker-000022F-est_gff_StringTie-gene-40.3,2198
maker-000022F-est_gff_StringTie-gene-40.1,6183
maker-000022F-est_gff_StringTie-gene-40.2,640
maker-000022F-est_gff_StringTie-gene-40.4,1194
augustus_masked-000022F-processed-gene-40.6,366
maker-000022F-est_gff_StringTie-gene-40.5,262
maker-000022F-est_gff_StringTie-gene-41.1,1612
evm-000022F-processed-gene-41.5,1243
maker-000022F-augustus-gene-41.2,57
maker-000022F-augustus-gene-41.3,231
evm-000022F-processed-gene-41.6,1797
maker-000022F-est_gff_StringTie-gene-41.3,1652
maker-000022F-est_gff_StringTie-gene-41.4,1409
maker-000022F-est_gff_StringTie-gene-42.2,2723
maker-000022F-est_gff_StringTie-gene-42.3,1867
maker-000022F-est_gff_StringTie-gene-42.0,3038
maker-000022F-est_gff_StringTie-gene-42.1,1234
maker-000022F-est_gff_StringTie-gene-43.1,1437
maker-000022F-exonerate_protein2genome-gene-43.2,9964
maker-000022F-est_gff_StringTie-gene-44.0,4886
maker-000022F-est_gff_StringTie-gene-44.2,1892
maker-000022F-augustus-gene-44.2,1059
maker-000022F-est_gff_StringTie-gene-44.1,326
maker-000022F-exonerate_protein2genome-gene-45.0,9152
maker-000022F-est_gff_StringTie-gene-46.1,1418
maker-000022F-exonerate_protein2genome-gene-46.0,8528
maker-000022F-est_gff_StringTie-gene-47.0,7937
maker-000022F-est_gff_StringTie-gene-47.1,7823
maker-000022F-exonerate_protein2genome-gene-48.2,627
augustus_masked-000022F-processed-gene-48.17,6750
maker-000022F-est_gff_StringTie-gene-48.6,1164
maker-000022F-est_gff_StringTie-gene-48.7,6420
maker-000022F-exonerate_protein2genome-gene-48.1,1205
maker-000022F-est_gff_StringTie-gene-48.8,2714
maker-000405F-augustus-gene-0.0,3294
maker-000405F-est_gff_StringTie-gene-0.1,1563
maker-000405F-est_gff_StringTie-gene-0.2,1696
maker-000405F-est_gff_StringTie-gene-0.0,1581
augustus_masked-000405F-processed-gene-1.3,4604
maker-000405F-est_gff_StringTie-gene-1.1,347
maker-000405F-est_gff_StringTie-gene-1.2,1477
maker-000405F-est_gff_StringTie-gene-1.3,308
maker-000405F-est_gff_StringTie-gene-1.4,274
maker-000405F-est_gff_StringTie-gene-2.0,268
maker-000405F-est_gff_StringTie-gene-5.0,8617
maker-000405F-est_gff_StringTie-gene-5.2,856
maker-000405F-est_gff_StringTie-gene-5.1,503
maker-000569F-est_gff_StringTie-gene-0.0,4494
evm-000569F-processed-gene-1.82,6488
maker-000569F-est_gff_StringTie-gene-1.0,246
maker-000569F-est_gff_StringTie-gene-1.1,218
augustus_masked-000569F-processed-gene-1.7,207
maker-000569F-augustus-gene-1.84,814
augustus_masked-000674F-processed-gene-0.4,222
maker-000675F-est_gff_StringTie-gene-0.0,240
maker-000675F-augustus-gene-0.0,550
maker-000090F-est_gff_StringTie-gene-0.1,8608
maker-000090F-est_gff_StringTie-gene-1.1,5995
augustus_masked-000090F-processed-gene-1.0,3221
maker-000090F-est_gff_StringTie-gene-2.0,253
evm-000090F-processed-gene-3.0,2950
augustus_masked-000090F-processed-gene-3.7,390
