p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,scGeneName,gene_id,geneName,Chr,Start,End,product,uniprot_id,lascID,geneName_GOI,Nephila_genome_Class,Group,sc_gene_id
1.267614736032541e-30,3.774656138649604,0.166,0.123,3.802844208097623e-27,ZoneB_MaSp3,rdgb,maker-000210F-exonerate_protein2genome-gene-14.0,rdgb,000210F,3250870,3296964,Protein retinal degeneration B,P43125,LASC014507,NA,NA,Other,maker-000210F-exonerate-protein2genome-gene-14.0
2.294922949811067e-30,0.3114491970745892,0.106,0.062,6.884768849433201e-27,ZoneB_MaSp3,LASC009638,augustus_masked-000109F-processed-gene-9.3,LASC009638,000109F,2052137,2094635,hypothetical protein,NA,LASC009638,NA,NA,Other,augustus-masked-000109F-processed-gene-9.3
2.4769523839054963e-30,2.3580681188900012,0.273,0.215,7.430857151716488e-27,ZoneB_MaSp3,c09g1.4,maker-000051F-est_gff_StringTie-gene-22.0,c09g1.4,000051F,5246625,5369888,Uncharacterized protein C09G1.4,Q17865,LASC005708,NA,NA,Other,maker-000051F-est-gff-StringTie-gene-22.0
2.5977209170572407e-30,0.6288653139253046,0.232,0.196,7.793162751171722e-27,ZoneB_MaSp3,sytl5-2,evm-000300F-processed-gene-3.3,sytl5_2,000300F,489866,724965,Synaptotagmin-like protein 5,Q812E4,LASC017451,NA,NA,Other,evm-000300F-processed-gene-3.3
3.2656115923092894e-30,0.5447258907878005,0.135,0.085,9.796834776927869e-27,ZoneB_MaSp3,haus6,evm-000249F-processed-gene-7.9,haus6,000249F,1526876,1656700,HAUS augmin-like complex subunit 6,A0JMF7,LASC015903,NA,NA,Other,evm-000249F-processed-gene-7.9
3.82202799221112e-30,2.5522547289781556,0.173,0.092,1.1466083976633359e-26,ZoneB_MaSp3,LASC000195,evm-000000F-processed-gene-97.2,LASC000195,000000F,23142527,23204325,hypothetical protein,NA,LASC000195,NA,NA,Other,evm-000000F-processed-gene-97.2
4.5993322861014526e-30,0.5714203180099826,0.13,0.091,1.3797996858304357e-26,ZoneB_MaSp3,chtf8,maker-000014F-augustus-gene-1.4,chtf8,000014F,260699,302817,"Chromosome, transmission, fidelity, protein, 8, homolog",P0CG15,LASC002293,NA,NA,Other,maker-000014F-augustus-gene-1.4
8.263387072353409e-30,2.4388904580456803,0.13,0.091,2.479016121706023e-26,ZoneB_MaSp3,btbd2-btbd6,maker-000042F-est_gff_StringTie-gene-34.2,btbd2_btbd6,000042F,8109983,8145359,"BTB/POZ domain-containing protein 2,BTB/POZ domain-containing protein 6","Q9BX70,Q96KE9",LASC004961,NA,NA,Other,maker-000042F-est-gff-StringTie-gene-34.2
8.555338156622882e-30,1.5909917778273766,0.154,0.12,2.5666014469868645e-26,ZoneB_MaSp3,LASC001076,maker-000005F-est_gff_StringTie-gene-14.2,LASC001076,000005F,3500747,3509496,hypothetical protein,NA,LASC001076,NA,NA,Other,maker-000005F-est-gff-StringTie-gene-14.2
1.585527126685294e-29,2.971124893490474,0.158,0.105,4.756581380055882e-26,ZoneB_MaSp3,LASC014625,maker-000213F-est_gff_StringTie-gene-7.1,LASC014625,000213F,1698841,1709316,hypothetical protein,NA,LASC014625,NA,NA,Other,maker-000213F-est-gff-StringTie-gene-7.1
1.7289924574507715e-29,1.3283889023256723,0.151,0.123,5.186977372352315e-26,ZoneB_MaSp3,LASC016149,evm-000256F-processed-gene-5.11,LASC016149,000256F,1223296,1225151,hypothetical protein,NA,LASC016149,NA,NA,Other,evm-000256F-processed-gene-5.11
1.763848737762492e-29,2.60328648450556,0.127,0.092,5.291546213287476e-26,ZoneB_MaSp3,LASC000096,maker-000000F-augustus-gene-54.1,LASC000096,000000F,12849718,12875542,hypothetical protein,NA,LASC000096,NA,NA,Other,maker-000000F-augustus-gene-54.1
2.1752711700453885e-29,1.050832076595091,0.176,0.142,6.525813510136165e-26,ZoneB_MaSp3,api5,augustus_masked-000031F-processed-gene-18.4,api5,000031F,4338826,4340385,Apoptosis inhibitor 5,Q5ZMW3,LASC004097,NA,NA,Other,augustus-masked-000031F-processed-gene-18.4
3.3921012640649207e-29,2.3539803883219594,0.127,0.053,1.0176303792194762e-25,ZoneB_MaSp3,acsl5-2,maker-000224F-est_gff_StringTie-gene-0.0,acsl5_2,000224F,14934,118923,Long-chain-fatty-acid--CoA ligase 5,"Q9ULC5,O88813",LASC015063,NA,NA,Other,maker-000224F-est-gff-StringTie-gene-0.0
3.953845768946355e-29,3.202848080479482,0.138,0.113,1.1861537306839065e-25,ZoneB_MaSp3,hecw2,maker-000022F-exonerate_protein2genome-gene-28.2,hecw2,000022F,6620218,6830767,E3 ubiquitin-protein ligase HECW2,Q9P2P5,LASC003171,NA,NA,Other,maker-000022F-exonerate-protein2genome-gene-28.2
5.173186977994439e-29,2.515510621528829,0.161,0.123,1.5519560933983317e-25,ZoneB_MaSp3,heatr1,augustus_masked-000344F-processed-gene-8.21,heatr1,000344F,2161337,2167606,HEAT repeat-containing protein 1,Q7SY48,LASC018608,NA,NA,Other,augustus-masked-000344F-processed-gene-8.21
5.208349065440041e-29,0.7323379116935218,0.102,0.102,1.5625047196320124e-25,ZoneB_MaSp3,phf14,maker-000272F-exonerate_protein2genome-gene-1.1,phf14,000272F,268029,270131,PHD finger protein 14,O94880,LASC016751,NA,NA,Other,maker-000272F-exonerate-protein2genome-gene-1.1
5.58078364881878e-29,0.7278876360693252,0.192,0.184,1.6742350946456341e-25,ZoneB_MaSp3,egfr-2,maker-000258F-est_gff_StringTie-gene-3.0,egfr_2,000258F,510991,648231,Epidermal growth factor receptor,P0CY46,LASC016213,NA,NA,Other,maker-000258F-est-gff-StringTie-gene-3.0
1.1401373341102104e-28,1.2292270667230358,0.188,0.077,3.4204120023306314e-25,ZoneB_MaSp3,slc12a2-3,evm-000211F-processed-gene-12.4,slc12a2_3,000211F,2827591,2953663,Solute carrier family 12 member 2,P55011,LASC014546,NA,NA,Other,evm-000211F-processed-gene-12.4
1.213941320144956e-28,0.30619737979406025,0.158,0.129,3.6418239604348683e-25,ZoneB_MaSp3,LASC019231,maker-000373F-est_gff_StringTie-gene-3.5,LASC019231,000373F,848764,868286,hypothetical protein,NA,LASC019231,NA,NA,Other,maker-000373F-est-gff-StringTie-gene-3.5
1.7744315710448196e-28,1.2075974625978834,0.164,0.114,5.323294713134459e-25,ZoneB_MaSp3,tdpoz3-7,augustus_masked-000031F-processed-gene-4.2,tdpoz3_7,000031F,920810,921868,TD and POZ domain-containing protein 3,Q717B4,LASC004088,NA,NA,Other,augustus-masked-000031F-processed-gene-4.2
1.8420089860080008e-28,2.59033939523769,0.214,0.17,5.526026958024002e-25,ZoneB_MaSp3,fastkd5,maker-000101F-est_gff_StringTie-gene-18.2,fastkd5,000101F,4366003,4393634,FAST kinase domain-containing protein 5%2C mitochondrial,Q7L8L6,LASC009312,NA,NA,Other,maker-000101F-est-gff-StringTie-gene-18.2
2.467937531231082e-28,2.437788184622569,0.118,0.098,7.403812593693245e-25,ZoneB_MaSp3,abce1,augustus_masked-000367F-processed-gene-0.23,abce1,000367F,24074,25879,ATP-binding cassette sub-family E member 1,P61222,LASC019089,NA,NA,Other,augustus-masked-000367F-processed-gene-0.23
2.4904201020603372e-28,1.348851119596599,0.138,0.088,7.4712603061810115e-25,ZoneB_MaSp3,csmd2,evm-000266F-processed-gene-10.15,csmd2,000266F,2434744,2787809,CUB and sushi domain-containing protein 2,Q7Z408,LASC016545,NA,NA,Other,evm-000266F-processed-gene-10.15
3.51195187818841e-28,0.9125479407642132,0.169,0.138,1.053585563456523e-24,ZoneB_MaSp3,ccar1,maker-000325F-est_gff_StringTie-gene-1.3,ccar1,000325F,232339,297024,Cell division cycle and apoptosis regulator protein 1,Q8IX12,LASC018083,NA,NA,Other,maker-000325F-est-gff-StringTie-gene-1.3
3.7335919484842948e-28,0.584692105719385,0.504,0.374,1.1200775845452884e-24,ZoneB_MaSp3,ncl,maker-000084F-est_gff_StringTie-gene-4.0,ncl,000084F,932022,950449,Nucleolin,P20397,LASC008176,NA,NA,Other,maker-000084F-est-gff-StringTie-gene-4.0
3.8392911355038214e-28,2.6555594181424875,0.401,0.324,1.1517873406511465e-24,ZoneB_MaSp3,lama2-2,maker-000004F-est_gff_StringTie-gene-25.2,lama2_2,000004F,5963653,6104056,"hypothetical protein,Laminin subunit alpha-2",P24043,LASC000963,NA,NA,Other,maker-000004F-est-gff-StringTie-gene-25.2
3.9465294801615145e-28,1.5515921545857694,0.116,0.104,1.1839588440484544e-24,ZoneB_MaSp3,LASC022305,maker-000640F-est_gff_StringTie-gene-0.3,LASC022305,000640F,200644,215994,hypothetical protein,NA,LASC022305,NA,NA,Other,maker-000640F-est-gff-StringTie-gene-0.3
4.0832094698697815e-28,0.2650602522369887,0.068,0.12,1.2249628409609344e-24,ZoneB_MaSp3,ptprn-ptprn2,maker-000328F-augustus-gene-8.10,ptprn_ptprn2,000328F,1739530,2157098,"Receptor-type tyrosine-protein phosphatase N2,Receptor-type tyrosine-protein phosphatase-like N","O02695,Q60673",LASC018155,NA,NA,Other,maker-000328F-augustus-gene-8.10
4.0978241930704095e-28,1.508230568557412,0.141,0.109,1.229347257921123e-24,ZoneB_MaSp3,znf227-8,augustus_masked-000219F-processed-gene-13.7,znf227_8,000219F,3032024,3033562,Zinc finger protein 227,A0JNB1,LASC014874,NA,NA,Other,augustus-masked-000219F-processed-gene-13.7
4.14380872904326e-28,3.004928491314443,0.137,0.128,1.243142618712978e-24,ZoneB_MaSp3,ccdc115,augustus_masked-000261F-processed-gene-3.7,ccdc115,000261F,771234,771920,Coiled-coil domain-containing protein 115,Q5EAR6,LASC016334,NA,NA,Other,augustus-masked-000261F-processed-gene-3.7
4.9579250246434805e-28,1.2606512533381888,0.104,0.101,1.487377507393044e-24,ZoneB_MaSp3,b3galt5-3,evm-000242F-processed-gene-3.21,b3galt5_3,000242F,529626,657082,Beta-1%2C3-galactosyltransferase 5 (Fragment),Q9N294,LASC015666,NA,NA,Other,evm-000242F-processed-gene-3.21
8.599872482961372e-28,1.918606740094436,0.236,0.168,2.5799617448884116e-24,ZoneB_MaSp3,mecr-2,evm-000052F-processed-gene-32.11,mecr_2,000052F,7754187,7762259,Enoyl-[acyl-carrier-protein] reductase%2C mitochondrial,Q9Z311,LASC005817,NA,NA,Other,evm-000052F-processed-gene-32.11
9.842409128728906e-28,5.858140788059563,0.481,0.363,2.9527227386186717e-24,ZoneB_MaSp3,LASC001082,maker-000005F-est_gff_StringTie-gene-18.4,LASC001082,000005F,4252504,4323622,hypothetical protein,NA,LASC001082,NA,NA,Other,maker-000005F-est-gff-StringTie-gene-18.4
1.1327088905390426e-27,2.1383660148720214,0.197,0.133,3.398126671617128e-24,ZoneB_MaSp3,LASC022301,maker-000639F-est_gff_StringTie-gene-0.0,LASC022301,000639F,270368,322362,hypothetical protein,NA,LASC022301,NA,NA,Other,maker-000639F-est-gff-StringTie-gene-0.0
1.20129455681428e-27,3.879937475465347,0.187,0.086,3.60388367044284e-24,ZoneB_MaSp3,tbx20-4,evm-000308F-processed-gene-8.7,tbx20_4,000308F,1759175,1893550,T-box transcription factor TBX20,Q8UW76,LASC017690,NA,NA,Other,evm-000308F-processed-gene-8.7
1.479015385525142e-27,2.1896612329914484,0.393,0.309,4.4370461565754256e-24,ZoneB_MaSp3,chchd5,maker-000047F-est_gff_StringTie-gene-5.1,chchd5,000047F,1224233,1253964,Coiled-coil-helix-coiled-coil-helix domain-containing protein 5,Q9CQP3,LASC005312,NA,NA,Other,maker-000047F-est-gff-StringTie-gene-5.1
1.6290345295933907e-27,5.638971307007621,0.229,0.193,4.887103588780172e-24,ZoneB_MaSp3,rhobtb2,maker-000197F-est_gff_StringTie-gene-3.1,rhobtb2,000197F,622752,750549,Rho-related BTB domain-containing protein 2,Q9BYZ6,LASC013983,NA,NA,Other,maker-000197F-est-gff-StringTie-gene-3.1
2.4394715501471694e-27,1.4455956619357302,0.149,0.124,7.3184146504415085e-24,ZoneB_MaSp3,mast4,maker-000205F-est_gff_StringTie-gene-12.0,mast4,000205F,2728499,2860793,Microtubule-associated serine/threonine-protein kinase 4,O15021,LASC014292,NA,NA,Other,maker-000205F-est-gff-StringTie-gene-12.0
2.581520726855796e-27,2.253135058598028,0.134,0.097,7.744562180567389e-24,ZoneB_MaSp3,jun-2,augustus_masked-000206F-processed-gene-9.7,jun_2,000206F,2280461,2281393,Transcription factor AP-1,P54864,LASC014327,NA,NA,Other,augustus-masked-000206F-processed-gene-9.7
3.4460811798998634e-27,1.716487640657622,0.139,0.093,1.033824353969959e-23,ZoneB_MaSp3,LASC001916,maker-000011F-est_gff_StringTie-gene-0.0,LASC001916,000011F,47981,63466,hypothetical protein,NA,LASC001916,NA,NA,Other,maker-000011F-est-gff-StringTie-gene-0.0
4.421486631927479e-27,3.482740798876115,0.169,0.153,1.3264459895782436e-23,ZoneB_MaSp3,beg,maker-000118F-exonerate_protein2genome-gene-17.1,beg,000118F,4135833,4148519,Probable malonyl-CoA-acyl carrier protein transacylase%2C mitochondrial,Q8T3L6,LASC010187,NA,NA,Other,maker-000118F-exonerate-protein2genome-gene-17.1
4.750708791799257e-27,1.6918564242500338,0.158,0.072,1.425212637539777e-23,ZoneB_MaSp3,ced-10,maker-000032F-exonerate_protein2genome-gene-30.0,ced-10,000032F,7084716,7179828,Ras-related protein ced-10,Q03206,LASC004181,NA,NA,Other,maker-000032F-exonerate-protein2genome-gene-30.0
4.9732677508899484e-27,0.5199586619798211,0.128,0.112,1.4919803252669844e-23,ZoneB_MaSp3,seld,maker-000127F-exonerate_protein2genome-gene-4.1,seld,000127F,1056325,1057305,Inactive selenide%2C water dikinase-like protein,O18373,LASC010749,NA,NA,Other,maker-000127F-exonerate-protein2genome-gene-4.1
5.4588676782043125e-27,1.3986094445829718,0.085,0.121,1.6376603034612938e-23,ZoneB_MaSp3,galt,evm-000267F-processed-gene-10.12,galt,000267F,2266725,2288374,"Galactose-1-phosphate, uridylyltransferase",Q03249,LASC016577,NA,NA,Other,evm-000267F-processed-gene-10.12
5.662903499505171e-27,0.8060877257518833,0.102,0.094,1.6988710498515512e-23,ZoneB_MaSp3,plekhg1,maker-000009F-est_gff_StringTie-gene-23.1,plekhg1,000009F,5448355,5543460,Pleckstrin homology domain-containing family G member 1,Q9ULL1,LASC001687,NA,NA,Other,maker-000009F-est-gff-StringTie-gene-23.1
6.686051445443443e-27,1.558704360107404,0.174,0.143,2.005815433633033e-23,ZoneB_MaSp3,camkii,evm-000053F-processed-gene-32.19,camkii,000053F,7333493,7664374,Calcium/calmodulin-dependent protein kinase type II alpha chain,Q00168,LASC005926,NA,NA,Other,evm-000053F-processed-gene-32.19
8.575694960026698e-27,1.1701052166455437,0.106,0.09,2.5727084880080095e-23,ZoneB_MaSp3,rep,maker-000093F-est_gff_StringTie-gene-13.1,rep,000093F,3119251,3199038,Replicase polyprotein 1ab,P0C6X2,LASC008766,NA,NA,Other,maker-000093F-est-gff-StringTie-gene-13.1
8.682766172158086e-27,1.5471266783619555,0.134,0.124,2.604829851647426e-23,ZoneB_MaSp3,flad1,maker-000501F-exonerate_protein2genome-gene-3.53,flad1,000501F,886538,888064,FAD synthase,Q8R123,LASC021267,NA,NA,Other,maker-000501F-exonerate-protein2genome-gene-3.53
1.1098472932006423e-26,0.30400387735531353,0.31,0.211,3.329541879601927e-23,ZoneB_MaSp3,spr-2,maker-000086F-est_gff_StringTie-gene-10.0,spr_2,000086F,2255923,2368851,Sex peptide receptor,Q8SWR3,LASC008308,NA,NA,Other,maker-000086F-est-gff-StringTie-gene-10.0
1.2874062691394604e-26,0.5624569198068574,0.176,0.137,3.8622188074183813e-23,ZoneB_MaSp3,p4hb,maker-000491F-est_gff_StringTie-gene-3.0,p4hb,000491F,625363,733907,Protein disulfide-isomerase,Q5R5B6,LASC021153,NA,NA,Other,maker-000491F-est-gff-StringTie-gene-3.0
1.398087484077909e-26,1.214978679974255,0.19,0.147,4.194262452233727e-23,ZoneB_MaSp3,LASC013776,maker-000192F-est_gff_StringTie-gene-12.0,LASC013776,000192F,2818237,2870147,hypothetical protein,NA,LASC013776,NA,NA,Other,maker-000192F-est-gff-StringTie-gene-12.0
1.6963017427491452e-26,2.716921982347385,0.127,0.119,5.0889052282474357e-23,ZoneB_MaSp3,kdm3a,augustus_masked-000174F-processed-gene-1.5,kdm3a,000174F,332509,336540,Lysine-specific demethylase 3A,Q5ZIX8,LASC012864,NA,NA,Other,augustus-masked-000174F-processed-gene-1.5
1.7903589957005882e-26,4.459024596560922,0.18,0.109,5.371076987101764e-23,ZoneB_MaSp3,dpp10-4,maker-000181F-est_gff_StringTie-gene-4.1,dpp10_4,000181F,794576,1067080,Inactive dipeptidyl peptidase 10,Q8N608,LASC013199,NA,NA,Other,maker-000181F-est-gff-StringTie-gene-4.1
2.0463841810273505e-26,1.6871418261542033,0.122,0.062,6.139152543082052e-23,ZoneB_MaSp3,LASC022366,maker-000661F-est_gff_StringTie-gene-0.1,LASC022366,000661F,130650,131880,hypothetical protein,NA,LASC022366,NA,NA,Other,maker-000661F-est-gff-StringTie-gene-0.1
2.3396609946667984e-26,1.7141653704372803,0.155,0.108,7.018982984000395e-23,ZoneB_MaSp3,LASC013964,maker-000196F-est_gff_StringTie-gene-15.12,LASC013964,000196F,3755261,3770293,hypothetical protein,NA,LASC013964,NA,NA,Other,maker-000196F-est-gff-StringTie-gene-15.12
2.62371911893261e-26,6.166027029856771,0.271,0.156,7.871157356797831e-23,ZoneB_MaSp3,LASC017313,maker-000295F-est_gff_StringTie-gene-4.0,LASC017313,000295F,823936,908096,hypothetical protein,NA,LASC017313,NA,NA,Other,maker-000295F-est-gff-StringTie-gene-4.0
3.7385143242128796e-26,1.604677486530461,0.168,0.123,1.121554297263864e-22,ZoneB_MaSp3,cd74,maker-000189F-est_gff_StringTie-gene-5.1,cd74,000189F,1157247,1273468,"hypothetical protein,H-2 class II histocompatibility antigen gamma chain",P04441,LASC013603,NA,NA,Other,maker-000189F-est-gff-StringTie-gene-5.1
4.3690425778957286e-26,0.967126936387011,0.182,0.139,1.3107127733687185e-22,ZoneB_MaSp3,LASC009435,maker-000104F-augustus-gene-1.6,LASC009435,000104F,114267,336662,hypothetical protein,NA,LASC009435,NA,NA,Other,maker-000104F-augustus-gene-1.6
4.556574896671436e-26,0.31517934946443127,0.084,0.113,1.3669724690014309e-22,ZoneB_MaSp3,rfwd3-2,maker-000150F-est_gff_StringTie-gene-20.1,rfwd3_2,000150F,4942382,5015882,E3 ubiquitin-protein ligase RFWD3,Q6PCD5,LASC011867,NA,NA,Other,maker-000150F-est-gff-StringTie-gene-20.1
6.336881851774518e-26,6.9429334530504985,0.249,0.15,1.9010645555323554e-22,ZoneB_MaSp3,stim-2,evm-000064F-processed-gene-4.0,stim_2,000064F,824169,997756,Stromal interaction molecule homolog,P83094,LASC006729,NA,NA,Other,evm-000064F-processed-gene-4.0
1.1242935001123e-25,0.5509323501148049,0.512,0.381,3.3728805003369e-22,ZoneB_MaSp3,fhl2-esn,maker-000008F-augustus-gene-61.1,fhl2_esn,000008F,14496556,14717902,"Four and a half LIM domains protein 2,Protein espinas","Q2KI95,Q292U5",LASC001603,NA,NA,Other,maker-000008F-augustus-gene-61.1
1.4258592251063397e-25,1.9455043676049488,0.147,0.132,4.277577675319019e-22,ZoneB_MaSp3,LASC009874,maker-000113F-est_gff_StringTie-gene-19.4,LASC009874,000113F,4444122,4480317,hypothetical protein,NA,LASC009874,NA,NA,Other,maker-000113F-est-gff-StringTie-gene-19.4
1.7949100220360877e-25,2.6825365245374426,0.245,0.171,5.384730066108263e-22,ZoneB_MaSp3,LASC014415,maker-000208F-est_gff_StringTie-gene-14.1,LASC014415,000208F,3222946,3247390,hypothetical protein,NA,LASC014415,NA,NA,Other,maker-000208F-est-gff-StringTie-gene-14.1
1.8256155284165115e-25,1.311621633504373,0.181,0.18,5.476846585249534e-22,ZoneB_MaSp3,snx13-2,maker-000059F-est_gff_StringTie-gene-31.0,snx13_2,000059F,7454228,7504170,Sorting nexin-13,Q6PHS6,LASC006418,NA,NA,Other,maker-000059F-est-gff-StringTie-gene-31.0
2.73953000652714e-25,0.7532974313528005,0.158,0.122,8.21859001958142e-22,ZoneB_MaSp3,LASC002210,maker-000013F-est_gff_StringTie-gene-15.1,LASC002210,000013F,3641321,3693189,hypothetical protein,NA,LASC002210,NA,NA,Other,maker-000013F-est-gff-StringTie-gene-15.1
2.756749407065916e-25,1.853893989267231,0.209,0.135,8.270248221197748e-22,ZoneB_MaSp3,cg4928-3,augustus_masked-000266F-processed-gene-10.8,cg4928_3,000266F,2814247,2829105,UNC93-like protein,Q9Y115,LASC016546,NA,NA,Other,augustus-masked-000266F-processed-gene-10.8
3.720114601447932e-25,2.4206717869619947,0.162,0.133,1.1160343804343796e-21,ZoneB_MaSp3,LASC009234,maker-000100F-augustus-gene-10.7,LASC009234,000100F,2297133,2325148,hypothetical protein,NA,LASC009234,NA,NA,Other,maker-000100F-augustus-gene-10.7
4.174889124496376e-25,5.499422431494363,0.265,0.142,1.2524667373489126e-21,ZoneB_MaSp3,amd1,maker-000043F-est_gff_StringTie-gene-12.2,amd1,000043F,2990084,3023995,S-adenosylmethionine decarboxylase proenzyme,"P17708,P50243,P17707",LASC004997,NA,NA,Other,maker-000043F-est-gff-StringTie-gene-12.2
4.4722065015462525e-25,4.165374572740002,0.229,0.171,1.3416619504638758e-21,ZoneB_MaSp3,runx1t1-cbfa2t3,maker-000060F-est_gff_StringTie-gene-9.0,runx1t1_cbfa2t3,000060F,2078092,2155466,"Protein CBFA2T3,Protein CBFA2T1","O54972,Q61909",LASC006433,NA,NA,Other,maker-000060F-est-gff-StringTie-gene-9.0
6.841201323192167e-25,1.1085324069408884,0.153,0.118,2.05236039695765e-21,ZoneB_MaSp3,cabin1,maker-000124F-est_gff_StringTie-gene-21.1,cabin1,000124F,4981166,5065852,Calcineurin-binding protein cabin-1,Q9Y6J0,LASC010633,NA,NA,Other,maker-000124F-est-gff-StringTie-gene-21.1
8.47469198293194e-25,0.9121190105785173,0.137,0.117,2.542407594879582e-21,ZoneB_MaSp3,cep170b,maker-000033F-est_gff_StringTie-gene-39.1,cep170b,000033F,9379742,9492495,"Centrosomal, protein, of, 170, kDa, protein, B,hypothetical, protein",Q9Y4F5,LASC004306,NA,NA,Other,maker-000033F-est-gff-StringTie-gene-39.1
9.408747860585205e-25,1.205415545989716,0.105,0.11,2.8226243581755614e-21,ZoneB_MaSp3,znf845-znf84-znf271-znf585b,maker-000395F-exonerate_protein2genome-gene-5.0,znf845_znf84_znf271_znf585b,000395F,1179142,1208883,"Zinc finger protein 845,Zinc finger protein 84,Zinc finger protein 271,Zinc finger protein 585B","Q96IR2,P51523,Q5R5U3,Q5RB30",LASC019680,NA,NA,Other,maker-000395F-exonerate-protein2genome-gene-5.0
1.0175101578991716e-24,1.0150351682694687,0.21,0.176,3.052530473697515e-21,ZoneB_MaSp3,zc3h13,maker-000227F-est_gff_StringTie-gene-10.0,zc3h13,000227F,2271535,2373904,Zinc finger CCCH domain-containing protein 13,Q5T200,LASC015160,NA,NA,Other,maker-000227F-est-gff-StringTie-gene-10.0
1.8018920006215257e-24,0.993488496391473,0.131,0.157,5.405676001864577e-21,ZoneB_MaSp3,znf182-3,maker-000130F-est_gff_StringTie-gene-2.0,znf182_3,000130F,434460,450092,Zinc finger protein 182,P17025,LASC010886,NA,NA,Other,maker-000130F-est-gff-StringTie-gene-2.0
1.9665736875164853e-24,1.0082159940684292,0.15,0.123,5.8997210625494555e-21,ZoneB_MaSp3,slc5a8-slc5a12-cg32669,maker-001476F-est_gff_StringTie-gene-0.0,slc5a8_slc5a12_cg32669,001476F,4770,31860,"Putative sodium-dependent multivitamin transporter,Sodium-coupled monocarboxylate transporter 1,Sodium-coupled monocarboxylate transporter 2","P83740,Q7SYH5,Q49B93",LASC022817,NA,NA,Other,maker-001476F-est-gff-StringTie-gene-0.0
